Customer ID,Recency,Frequency,Monetary,Maximum,Minimum,Median,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level
14233,10,41,1319.4500000000005,232.0,-59.400000000000006,23.4,4,2,3,423,9.0,Can't Loose Them
14235,134,69,1573.1300000000003,58.5,5.04,16.5,2,3,3,233,8.0,Champions
14236,8,37,1241.8799999999999,158.4,-8.95,15.9,4,2,3,423,9.0,Can't Loose Them
14237,9,27,466.03999999999996,51.0,-5.1,15.299999999999999,4,2,2,422,8.0,Champions
14238,298,5,287.38000000000005,139.29999999999998,19.8,50.400000000000006,1,1,2,112,4.0,Needs Attention
14239,67,99,1880.2200000000012,88.5,-2.1,15.8,2,3,4,234,9.0,Can't Loose Them
14240,59,19,357.1499999999999,35.400000000000006,10.2,15.0,2,2,2,222,6.0,Potential
14241,332,2,120.0,60.0,60.0,60.0,1,1,1,111,3.0,Require Activation
14243,1,234,4829.479999999994,142.8,-4.95,15.9,4,4,4,444,12.0,Can't Loose Them
14244,295,20,354.8200000000001,60.48,-5.95,13.45,1,2,2,122,5.0,Promising
14247,40,98,632.9399999999999,30.0,-2.95,4.975,3,3,2,332,8.0,Champions
14248,95,39,730.3699999999999,81.36,5.04,15.299999999999999,2,2,3,223,7.0,Loyal
14249,46,291,5625.460999999999,111.60000000000001,0.001,15.9,3,4,4,344,11.0,Can't Loose Them
14252,17,10,350.99,220.0,10.2,14.925,4,1,2,412,7.0,Loyal
14253,129,12,363.4,71.4,12.600000000000001,17.700000000000003,2,1,2,212,5.0,Promising
14254,68,23,601.03,90.0,8.5,19.5,2,2,2,222,6.0,Potential
14255,182,4,-1441.6000000000001,1000.63,-1000.63,-720.8,1,1,1,111,3.0,Require Activation
14256,127,85,1462.2800000000004,76.5,-14.95,15.9,2,3,3,233,8.0,Champions
14257,16,134,2854.7299999999996,106.2,5.04,16.2,4,4,4,444,12.0,Can't Loose Them
14258,24,200,18377.27000000002,403.2,-261.6,77.85,3,4,4,344,11.0,Can't Loose Them
14260,107,51,824.28,30.0,9.95,15.299999999999999,2,3,3,233,8.0,Champions
14263,59,16,322.93,35.400000000000006,13.0,17.700000000000003,2,1,2,212,5.0,Promising
14264,8,65,1141.89,35.95,-27.0,15.9,4,3,3,433,10.0,Can't Loose Them
14265,100,48,843.1699999999996,34.5,7.5,15.850000000000001,2,3,3,233,8.0,Champions
14266,64,1,40.56,40.56,40.56,40.56,2,1,1,211,4.0,Needs Attention
14267,337,2,-19.9,-9.95,-9.95,-9.95,1,1,1,111,3.0,Require Activation
14268,106,19,354.84999999999997,30.0,12.7,15.9,2,2,2,222,6.0,Potential
14269,71,20,261.68000000000006,35.400000000000006,-9.95,16.375,2,2,1,221,5.0,Promising
14271,45,29,106.81000000000002,13.5,0.55,2.95,3,2,1,321,6.0,Potential
14272,198,31,482.84999999999997,30.599999999999998,5.04,15.0,1,2,2,122,5.0,Promising
14274,322,15,256.6,33.6,9.899999999999999,15.0,1,1,1,111,3.0,Require Activation
14275,31,23,1189.3799999999999,163.2,0.55,38.160000000000004,3,2,3,323,8.0,Champions
14276,36,69,909.9300000000002,39.599999999999994,-20.0,15.299999999999999,3,3,3,333,9.0,Can't Loose Them
14277,47,240,367.46999999999747,1653.12,-1653.12,3.75,3,4,2,342,9.0,Can't Loose Them
14278,45,13,205.82999999999996,51.0,6.6000000000000005,14.850000000000001,3,1,1,311,5.0,Promising
14279,156,3,191.86,81.36,51.0,59.5,1,1,1,111,3.0,Require Activation
14281,44,7,245.15,87.6,17.85,27.0,3,1,1,311,5.0,Promising
14282,3,99,4115.32,165.0,-5.0,17.0,4,3,4,434,11.0,Can't Loose Them
14283,99,41,628.4400000000002,30.599999999999998,4.5600000000000005,15.299999999999999,2,2,2,222,6.0,Potential
14284,289,35,704.3999999999999,53.1,7.800000000000001,16.5,1,2,3,123,6.0,Potential
14285,149,35,1248.6299999999999,133.2,-125.78,34.0,1,2,3,123,6.0,Potential
14286,35,225,3800.890000000001,79.19999999999999,-17.700000000000003,15.0,3,4,4,344,11.0,Can't Loose Them
14290,49,69,1901.48,183.60000000000002,-109.0,17.85,3,3,4,334,10.0,Can't Loose Them
14291,16,259,3971.099999999997,67.8,-39.8,15.0,4,4,4,444,12.0,Can't Loose Them
14292,38,99,4068.57,350.4,-183.60000000000002,15.6,3,3,4,334,10.0,Can't Loose Them
14293,4,74,2127.7700000000004,135.0,-93.60000000000001,19.799999999999997,4,3,4,434,11.0,Can't Loose Them
14294,43,23,375.3399999999999,35.7,10.2,14.98,3,2,2,322,7.0,Loyal
14295,74,69,2161.3600000000006,175.2,-32.849999999999994,21.0,2,3,4,234,9.0,Can't Loose Them
14296,49,28,448.45,30.0,-7.95,16.675,3,2,2,322,7.0,Loyal
14298,11,1228,39626.87000000003,305.28000000000003,-40.32,25.44,4,4,4,444,12.0,Can't Loose Them
14299,1,209,9972.419999999991,350.4,-109.5,23.4,4,4,4,444,12.0,Can't Loose Them
14301,45,44,1324.1900000000003,81.6,-14.95,17.88,3,2,3,323,8.0,Champions
14302,66,28,742.9000000000001,165.60000000000002,10.2,16.3,2,2,3,223,7.0,Loyal
14303,43,22,277.94,19.799999999999997,5.04,13.559999999999999,3,2,1,321,6.0,Potential
14304,15,72,1326.71,47.7,-14.850000000000001,15.8,4,3,3,433,10.0,Can't Loose Them
14306,14,13,1058.0800000000002,302.40000000000003,10.08,33.0,4,1,3,413,8.0,Champions
14307,9,131,2067.36,81.6,-7.95,15.0,4,4,4,444,12.0,Can't Loose Them
14308,185,5,-849.45,849.45,-849.45,-297.57,1,1,1,111,3.0,Require Activation
14309,49,72,1428.28,91.80000000000001,5.04,15.45,3,3,3,333,9.0,Can't Loose Them
14310,68,22,492.1,39.599999999999994,10.2,17.700000000000003,2,2,2,222,6.0,Potential
14311,203,11,206.19,59.400000000000006,5.04,14.850000000000001,1,1,1,111,3.0,Require Activation
14312,14,93,1478.7000000000003,39.95,5.04,15.0,4,3,3,433,10.0,Can't Loose Them
14313,260,1,-302.31,-302.31,-302.31,-302.31,1,1,1,111,3.0,Require Activation
14314,49,3,101.9,94.80000000000001,-7.9,15.0,3,1,1,311,5.0,Promising
14315,169,33,711.74,66.60000000000001,-4.95,15.0,1,2,3,123,6.0,Potential
14316,58,32,1355.3400000000004,181.44,-15.0,27.839999999999996,2,2,3,223,7.0,Loyal
14318,96,9,158.02000000000004,30.0,10.2,15.8,2,1,1,211,4.0,Needs Attention
14319,60,27,476.95,35.400000000000006,-17.9,15.6,2,2,2,222,6.0,Potential
14320,182,51,861.01,39.9,-7.95,17.0,1,3,3,133,7.0,Loyal
14321,64,58,667.8300000000002,30.0,-10.98,10.74,2,3,3,233,8.0,Champions
14322,63,17,384.29999999999995,102.0,-44.550000000000004,20.4,2,1,2,212,5.0,Promising
14324,45,41,701.61,45.0,5.04,15.9,3,2,3,323,8.0,Champions
14325,205,18,245.47999999999993,23.6,5.04,12.059999999999999,1,1,1,111,3.0,Require Activation
14326,99,49,757.1300000000001,30.599999999999998,5.04,15.299999999999999,2,3,3,233,8.0,Champions
14327,18,94,1583.2799999999997,53.1,7.800000000000001,15.0,3,3,3,333,9.0,Can't Loose Them
14328,66,3,-445.06,445.05,-445.06,-445.05,2,1,1,211,4.0,Needs Attention
14329,11,303,4806.779999999997,79.8,-25.5,15.299999999999999,4,4,4,444,12.0,Can't Loose Them
14330,259,13,200.63,19.5,8.5,15.6,1,1,1,111,3.0,Require Activation
14332,17,37,1077.2000000000003,52.199999999999996,7.5,27.0,4,2,3,423,9.0,Can't Loose Them
14334,61,97,1753.5200000000002,58.0,-12.75,15.600000000000001,2,3,4,234,9.0,Can't Loose Them
14337,367,36,-658.6300000000002,-6.72,-39.6,-17.700000000000003,1,2,1,121,4.0,Needs Attention
14338,172,19,339.88,60.0,10.08,15.0,1,2,2,122,5.0,Promising
14339,64,9,310.75,59.4,10.5,39.599999999999994,2,1,2,212,5.0,Promising
14341,56,138,2277.09,53.1,-7.95,15.8,2,4,4,244,10.0,Can't Loose Them
14342,68,13,235.03,67.6,-14.850000000000001,14.850000000000001,2,1,1,211,4.0,Needs Attention
14343,57,238,1088.9100000000003,18.75,0.42,3.75,2,4,3,243,9.0,Can't Loose Them
14344,3,172,2443.77,70.80000000000001,1.25,11.850000000000001,4,4,4,444,12.0,Can't Loose Them
14346,61,86,1294.1700000000003,34.0,5.04,15.0,2,3,3,233,8.0,Champions
14347,372,6,82.60000000000001,17.700000000000003,8.5,15.149999999999999,1,1,1,111,3.0,Require Activation
14350,16,41,689.0999999999999,39.95,5.04,15.6,4,2,3,423,9.0,Can't Loose Them
14353,46,19,285.90000000000003,40.56,10.08,15.0,3,2,2,322,7.0,Loyal
14355,1,60,840.0500000000004,25.5,4.5600000000000005,13.8,4,3,3,433,10.0,Can't Loose Them
14358,25,26,384.2999999999999,45.9,-15.76,13.350000000000001,3,2,2,322,7.0,Loyal
14361,214,14,214.71000000000004,30.0,10.08,15.0,1,1,1,111,3.0,Require Activation
14363,38,8,227.47,65.4,6.72,15.0,3,1,1,311,5.0,Promising
14365,30,51,634.6800000000002,22.5,5.04,12.600000000000001,3,3,2,332,8.0,Champions
14366,161,1,136.0,136.0,136.0,136.0,1,1,1,111,3.0,Require Activation
14369,278,26,469.1299999999998,53.1,7.5,15.75,1,2,2,122,5.0,Promising
14370,86,49,1092.1299999999999,159.6,-27.0,17.700000000000003,2,3,3,233,8.0,Champions
14372,79,39,830.1800000000004,102.0,-29.9,17.700000000000003,2,2,3,223,7.0,Loyal
14374,177,7,108.0,17.700000000000003,11.7,15.95,1,1,1,111,3.0,Require Activation
14375,86,141,875.3100000000001,39.9,0.42,3.75,2,4,3,243,9.0,Can't Loose Them
14376,319,18,215.46,41.65,0.85,6.35,1,1,1,111,3.0,Require Activation
14378,257,9,131.24999999999997,23.25,12.600000000000001,12.75,1,1,1,111,3.0,Require Activation
14379,29,83,920.8100000000001,76.5,0.95,7.49,3,3,3,333,9.0,Can't Loose Them
14380,239,2,-99.72999999999999,48.96,-148.69,-49.864999999999995,1,1,1,111,3.0,Require Activation
14381,87,58,428.66000000000014,30.599999999999998,0.48,4.949999999999999,2,3,2,232,7.0,Loyal
14382,26,172,614.78,28.75,-5.95,2.2,3,4,2,342,9.0,Can't Loose Them
14384,136,3,58.5,19.5,19.5,19.5,2,1,1,211,4.0,Needs Attention
14388,2,237,3417.2599999999984,29.700000000000003,-12.75,15.12,4,4,4,444,12.0,Can't Loose Them
14389,60,56,821.3500000000001,72.0,-5.85,16.5,2,3,3,233,8.0,Champions
14390,8,208,1730.8600000000013,53.1,-5.95,5.470000000000001,4,4,4,444,12.0,Can't Loose Them
14391,212,14,135.60000000000002,10.2,7.800000000000001,10.2,1,1,1,111,3.0,Require Activation
14392,68,14,266.4,59.699999999999996,10.5,15.0,2,1,1,211,4.0,Needs Attention
14394,200,6,93.8,17.0,15.0,15.0,1,1,1,111,3.0,Require Activation
14395,8,469,4688.899999999999,47.2,-6.45,8.4,4,4,4,444,12.0,Can't Loose Them
14396,7,218,1633.9400000000026,35.400000000000006,0.55,5.9,4,4,3,443,11.0,Can't Loose Them
14398,37,53,707.7899999999998,47.7,1.9,11.8,3,3,3,333,9.0,Can't Loose Them
14399,30,196,2098.1600000000008,81.6,-9.899999999999999,6.105,3,4,4,344,11.0,Can't Loose Them
14400,36,51,1143.3000000000002,138.24,-5.9,15.600000000000001,3,3,3,333,9.0,Can't Loose Them
14401,60,87,2663.4199999999987,127.0,-47.400000000000006,23.4,2,3,4,234,9.0,Can't Loose Them
14402,288,8,285.6,180.0,10.2,15.0,1,1,2,112,4.0,Needs Attention
14403,219,7,396.44999999999993,118.8,-6.6,65.69999999999999,1,1,2,112,4.0,Needs Attention
14404,5,109,1365.3900000000003,79.95,-59.400000000000006,5.49,4,4,3,443,11.0,Can't Loose Them
14405,22,2,195.0,117.0,78.0,97.5,3,1,1,311,5.0,Promising
14408,107,22,1503.2399999999998,100.80000000000001,25.200000000000003,81.12,2,2,3,223,7.0,Loyal
14409,4,53,1545.4400000000003,177.60000000000002,-151.20000000000002,22.95,4,3,3,433,10.0,Can't Loose Them
14410,12,200,1546.0700000000013,61.199999999999996,1.25,5.05,4,4,3,443,11.0,Can't Loose Them
14412,60,41,656.1599999999996,45.9,5.04,15.0,2,2,3,223,7.0,Loyal
14413,46,76,647.670000000001,342.8,0.29,2.1,3,3,2,332,8.0,Champions
14414,10,21,902.3499999999999,79.8,15.0,35.400000000000006,4,2,3,423,9.0,Can't Loose Them
14415,15,689,6103.569999999985,41.300000000000004,-14.95,7.5,4,4,4,444,12.0,Can't Loose Them
14417,23,137,604.1999999999996,40.8,0.42,2.95,3,4,2,342,9.0,Can't Loose Them
14419,18,23,202.85000000000005,19.8,1.65,7.5,3,2,1,321,6.0,Potential
14420,32,67,1241.85,68.0,-5.9,17.0,3,3,3,333,9.0,Can't Loose Them
14421,148,70,1643.5099999999998,162.75,-12.75,17.55,1,3,3,133,7.0,Loyal
14422,10,333,5937.279999999994,65.69999999999999,-54.75,15.9,4,4,4,444,12.0,Can't Loose Them
14423,60,13,649.7599999999999,244.79999999999998,-1.65,15.8,2,1,2,212,5.0,Promising
14425,63,41,635.8899999999999,30.0,-12.75,15.8,2,2,2,222,6.0,Potential
14426,29,387,7185.069999999994,199.8,-21.95,15.0,3,4,4,344,11.0,Can't Loose Them
14427,130,27,900.1799999999998,295.0,9.9,19.8,2,2,3,223,7.0,Loyal
14429,39,22,516.28,45.0,10.08,23.85,3,2,2,322,7.0,Loyal
14430,147,40,956.3999999999997,71.4,-81.0,33.0,1,2,3,123,6.0,Potential
14431,15,64,2143.8400000000006,175.2,1.65,20.08,4,3,4,434,11.0,Can't Loose Them
14433,101,77,289.59999999999997,19.9,0.65,2.55,2,3,2,232,7.0,Loyal
14435,137,3,90.42,37.5,22.68,30.24,2,1,1,211,4.0,Needs Attention
14436,189,2,182.64000000000001,152.64000000000001,30.0,91.32000000000001,1,1,1,111,3.0,Require Activation
14437,1,44,873.3400000000001,70.80000000000001,-22.5,15.975000000000001,4,2,3,423,9.0,Can't Loose Them
14439,79,97,6781.799999999999,229.5,7.56,61.2,2,3,4,234,9.0,Can't Loose Them
14440,1,88,4169.150000000001,196.20000000000002,-89.69999999999999,35.400000000000006,4,3,4,434,11.0,Can't Loose Them
14441,1,106,2816.450000000001,175.2,-56.9,19.9,4,4,4,444,12.0,Can't Loose Them
14442,50,122,3727.4000000000005,290.0,-33.9,25.5,3,4,4,344,11.0,Can't Loose Them
14443,4,63,950.7000000000002,91.80000000000001,-13.9,15.0,4,3,3,433,10.0,Can't Loose Them
14444,92,13,132.04,27.2,4.2,6.76,2,1,1,211,4.0,Needs Attention
14445,91,32,221.64999999999992,17.85,3.3,4.949999999999999,2,2,1,221,5.0,Promising
14446,22,46,201.73000000000002,26.349999999999998,0.42,2.575,3,3,1,331,7.0,Loyal
14447,36,36,548.5,25.200000000000003,5.04,15.0,3,2,2,322,7.0,Loyal
14449,8,288,1575.700000000001,88.5,0.55,3.4,4,4,3,443,11.0,Can't Loose Them
14450,15,36,645.1899999999999,44.550000000000004,2.5,15.675,4,2,2,422,8.0,Champions
14451,25,420,2602.9999999999995,38.25,-11.25,4.95,3,4,4,344,11.0,Can't Loose Them
14452,31,70,401.15,15.9,1.1,5.025,3,3,2,332,8.0,Champions
14454,12,111,970.7000000000006,91.8,-6.6,5.95,4,4,3,443,11.0,Can't Loose Them
14455,68,82,594.8599999999998,41.25,-20.4,4.175,2,3,2,232,7.0,Loyal
14458,16,49,237.41999999999996,23.400000000000002,0.85,3.4,4,3,1,431,8.0,Champions
14459,169,77,3501.220999999999,178.20000000000002,-36.6,39.6,1,3,4,134,8.0,Champions
14460,32,31,536.26,69.12,-30.0,17.700000000000003,3,2,2,322,7.0,Loyal
14461,18,469,4594.539999999996,51.0,-15.9,7.5,3,4,4,344,11.0,Can't Loose Them
14462,68,49,265.98999999999995,25.5,0.42,3.75,2,3,1,231,6.0,Potential
14463,135,2,256.95,175.2,81.75,128.475,2,1,1,211,4.0,Needs Attention
14464,204,4,110.99999999999999,60.0,16.35,17.325000000000003,1,1,1,111,3.0,Require Activation
14465,64,70,2887.4100000000008,245.76,7.800000000000001,28.799999999999997,2,3,4,234,9.0,Can't Loose Them
14466,8,144,2374.5000000000014,82.5,1.25,13.200000000000001,4,4,4,444,12.0,Can't Loose Them
14467,25,218,1622.2300000000005,29.700000000000003,0.55,5.9,3,4,3,343,10.0,Can't Loose Them
14468,369,12,204.24000000000004,31.200000000000003,2.95,14.45,1,1,1,111,3.0,Require Activation
14469,52,147,2112.2100000000005,103.67999999999999,0.65,10.0,3,4,4,344,11.0,Can't Loose Them
14470,66,17,250.85000000000002,61.199999999999996,1.9,9.9,2,1,1,211,4.0,Needs Attention
14471,227,41,400.95000000000005,25.200000000000003,2.55,8.25,1,2,2,122,5.0,Promising
14472,325,52,291.38,18.75,1.25,3.975,1,3,2,132,6.0,Potential
14474,215,103,730.4200000000002,34.0,1.25,5.9,1,3,3,133,7.0,Loyal
14475,44,6,225.3,79.0,17.700000000000003,32.7,3,1,1,311,5.0,Promising
14477,72,6,652.8,165.0,-3.9,165.0,2,1,2,212,5.0,Promising
14478,18,68,1276.6599999999996,70.80000000000001,0.85,15.0,3,3,3,333,9.0,Can't Loose Them
14479,1,131,982.8600000000009,32.11,0.84,5.45,4,4,3,443,11.0,Can't Loose Them
14480,38,53,1016.2200000000001,50.400000000000006,-4.25,19.75,3,3,3,333,9.0,Can't Loose Them
14481,43,123,1298.8100000000002,141.96,-376.17,11.7,3,4,3,343,10.0,Can't Loose Them
14482,15,111,2124.1,165.0,-127.49999999999999,4.95,4,4,4,444,12.0,Can't Loose Them
14483,372,4,120.0,30.0,30.0,30.0,1,1,1,111,3.0,Require Activation
14484,37,39,749.0599999999997,45.9,4.5600000000000005,15.9,3,2,3,323,8.0,Champions
14486,147,6,175.5,39.0,19.5,29.25,1,1,1,111,3.0,Require Activation
14487,4,47,244.52999999999994,51.0,-12.75,2.95,4,3,1,431,8.0,Champions
14489,73,70,1111.5500000000002,39.6,8.5,15.149999999999999,2,3,3,233,8.0,Champions
14490,42,80,1273.4700000000005,66.0,5.04,15.0,3,3,3,333,9.0,Can't Loose Them
14491,8,4,127.2,47.7,15.0,32.25,4,1,1,411,6.0,Potential
14492,66,104,1574.36,81.6,-81.6,17.0,2,4,3,243,9.0,Can't Loose Them
14493,26,247,2673.2099999999996,79.95,-38.25,9.75,3,4,4,344,11.0,Can't Loose Them
14494,37,10,261.9,114.3,10.2,18.6,3,1,1,311,5.0,Promising
14495,283,2,42.5,51.0,-8.5,21.25,1,1,1,111,3.0,Require Activation
14496,9,95,2107.0699999999997,139.2,-9.899999999999999,15.9,4,3,4,434,11.0,Can't Loose Them
14497,309,11,221.69000000000003,41.7,10.2,17.0,1,1,1,111,3.0,Require Activation
14498,37,178,1953.9500000000012,153.0,0.65,7.495,3,4,4,344,11.0,Can't Loose Them
14499,10,128,1305.3000000000006,34.8,-11.7,9.375,4,4,3,443,11.0,Can't Loose Them
14505,40,823,5900.099999999992,91.8,-97.75,5.45,3,4,4,344,11.0,Can't Loose Them
14506,5,156,1278.5000000000007,59.92,0.85,4.65,4,4,3,443,11.0,Can't Loose Them
14507,10,179,1804.3100000000015,71.4,-59.5,8.850000000000001,4,4,4,444,12.0,Can't Loose Them
14508,12,132,579.6699999999998,23.6,-18.849999999999998,3.75,4,4,2,442,10.0,Can't Loose Them
14509,170,25,110.94999999999997,9.95,0.85,3.9,1,2,1,121,4.0,Needs Attention
14510,11,79,991.9800000000002,59.5,-15.299999999999999,8.5,4,3,3,433,10.0,Can't Loose Them
14512,19,57,948.1899999999999,70.80000000000001,2.52,13.52,3,3,3,333,9.0,Can't Loose Them
14513,72,7,332.4200000000001,106.25,20.16,40.8,2,1,2,212,5.0,Promising
14514,72,268,3539.380000000006,64.9,-4.25,9.899999999999999,2,4,4,244,10.0,Can't Loose Them
14515,23,79,1616.8099999999997,67.5,-17.0,19.5,3,3,3,333,9.0,Can't Loose Them
14516,152,37,163.91999999999996,23.6,0.84,2.55,1,2,1,121,4.0,Needs Attention
14519,319,39,206.09,20.25,1.65,3.9,1,2,1,121,4.0,Needs Attention
14521,113,20,167.65000000000003,19.799999999999997,-29.700000000000003,10.625,2,2,1,221,5.0,Promising
14522,231,29,784.0800000000003,100.80000000000001,0.42,20.25,1,2,3,123,6.0,Potential
14524,45,125,1066.0300000000009,59.400000000000006,0.29,5.0,3,4,3,343,10.0,Can't Loose Them
14525,64,252,3908.439999999999,326.4,0.29,8.5,2,4,4,244,10.0,Can't Loose Them
14526,25,42,262.4,15.9,1.9500000000000002,5.05,3,2,1,321,6.0,Potential
14527,1,1826,18063.160000000167,207.6,-139.8,6.8,4,4,4,444,12.0,Can't Loose Them
14530,32,273,3151.240000000002,84.14999999999999,-64.5,7.95,3,4,4,344,11.0,Can't Loose Them
14531,115,29,376.34,22.5,6.8,13.200000000000001,2,2,2,222,6.0,Potential
14532,47,255,2913.58,135.0,-12.75,6.75,3,4,4,344,11.0,Can't Loose Them
14533,43,29,1372.5000000000002,169.0,-131.39999999999998,38.25,3,2,3,323,8.0,Champions
14534,33,218,1711.0700000000004,73.75,-67.5,4.6,3,4,4,344,11.0,Can't Loose Them
14535,31,519,3031.5399999999977,49.5,-40.5,4.2,3,4,4,344,11.0,Can't Loose Them
14537,242,14,279.89000000000004,54.24,-5.95,15.45,1,1,1,111,3.0,Require Activation
14538,166,33,982.5899999999999,102.0,9.899999999999999,17.0,1,2,3,123,6.0,Potential
14540,15,198,2789.1800000000017,122.39999999999999,-9.9,12.75,4,4,4,444,12.0,Can't Loose Them
14541,52,70,1038.0299999999997,60.0,0.95,12.975000000000001,3,3,3,333,9.0,Can't Loose Them
14543,16,168,9277.839999999997,510.0,-508.5,49.32,4,4,4,444,12.0,Can't Loose Them
14544,106,78,957.9800000000002,59.699999999999996,0.42,8.25,2,3,3,233,8.0,Champions
14545,310,23,349.25,40.5,10.5,13.5,1,2,2,122,5.0,Promising
14546,12,417,2514.0100000000016,41.25,-37.949999999999996,4.2,4,4,4,444,12.0,Can't Loose Them
14548,120,109,1974.69,326.4,0.85,4.65,2,4,4,244,10.0,Can't Loose Them
14549,56,88,627.31,34.0,0.84,5.1,2,3,2,232,7.0,Loyal
14550,24,50,587.6899999999999,45.0,1.26,10.0,3,3,2,332,8.0,Champions
14551,45,72,672.3599999999999,62.5,-16.5,4.65,3,3,3,333,9.0,Can't Loose Them
14552,16,99,346.20999999999975,15.0,0.65,2.5,4,3,2,432,9.0,Can't Loose Them
14553,47,188,956.7700000000004,81.6,-25.5,2.51,3,4,3,343,10.0,Can't Loose Them
14555,17,100,1982.3399999999997,60.839999999999996,-4.95,17.35,4,3,4,434,11.0,Can't Loose Them
14556,232,203,835.3400000000006,23.25,0.55,2.95,1,4,3,143,8.0,Champions
14558,289,17,614.1,102.0,-25.5,30.0,1,1,2,112,4.0,Needs Attention
14559,26,2,75.6,45.0,30.599999999999998,37.8,3,1,1,311,5.0,Promising
14560,15,126,3876.259999999998,102.0,9.95,19.9,4,4,4,444,12.0,Can't Loose Them
14562,26,188,1654.6300000000008,81.36,0.65,5.0,3,4,4,344,11.0,Can't Loose Them
14563,145,115,679.4400000000004,31.9,0.42,3.75,1,4,3,143,8.0,Champions
14564,63,113,2519.3199999999997,76.5,-25.5,19.799999999999997,2,4,4,244,10.0,Can't Loose Them
14565,109,33,760.0999999999999,63.5,10.2,19.5,2,2,3,223,7.0,Loyal
14566,53,12,2660.0,330.0,92.5,165.0,2,1,4,214,7.0,Loyal
14568,60,48,909.5000000000002,61.199999999999996,-10.2,15.0,2,3,3,233,8.0,Champions
14569,88,23,371.59000000000003,97.5,0.85,5.04,2,2,2,222,6.0,Potential
14570,79,39,395.68999999999994,100.5,0.84,5.04,2,2,2,222,6.0,Potential
14571,61,31,161.65000000000003,19.9,1.25,2.95,2,2,1,221,5.0,Promising
14572,53,257,2769.589999999999,67.2,-12.75,6.95,2,4,4,244,10.0,Can't Loose Them
14573,8,163,968.0000000000006,40.0,0.21,3.75,4,4,3,443,11.0,Can't Loose Them
14574,368,11,143.7,44.25,0.95,4.2,1,1,1,111,3.0,Require Activation
14575,124,74,460.7099999999998,39.0,1.25,4.5600000000000005,2,3,2,232,7.0,Loyal
14576,8,1,35.400000000000006,35.400000000000006,35.400000000000006,35.400000000000006,4,1,1,411,6.0,Potential
14577,30,62,514.5399999999997,53.64,0.95,5.9,3,3,2,332,8.0,Champions
14579,68,25,105.56,15.9,0.65,3.3,2,2,1,221,5.0,Promising
14580,154,1,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,1,1,1,111,3.0,Require Activation
14581,180,48,295.2,25.5,1.7,4.05,1,3,2,132,6.0,Potential
14583,19,176,728.4799999999997,20.25,0.84,3.25,3,4,3,343,10.0,Can't Loose Them
14584,57,121,705.6499999999997,19.8,0.55,5.85,2,4,3,243,9.0,Can't Loose Them
14585,18,82,986.2199999999996,204.0,0.95,5.824999999999999,3,3,3,333,9.0,Can't Loose Them
14588,214,16,135.39000000000001,27.04,1.45,4.199999999999999,1,1,1,111,3.0,Require Activation
